,user_number,title,content number,genre,loc,Weekdays/Weekends,Gender,Profession,Age,age,event,view,time,device,section,CP,watch time ( candle ),t-gap
12181,26," These days, my child who is like a golden child",34, family,1,1,1,2,29,1,0,1,3,1,1,2,47.5,299
12182,26," These days, my child who is like a golden child",34, family,1,1,1,2,29,1,0,1,3,1,1,2,60.0,299
12183,26," These days, my child who is like a golden child",34, family,1,1,1,2,29,1,0,1,3,1,1,2,60.0,299
12184,26," These days, my child who is like a golden child",34, family,1,1,1,2,29,1,0,1,3,1,1,2,60.0,299
12185,26," These days, my child who is like a golden child",34, family,1,1,1,2,29,1,0,1,3,1,1,2,60.0,299
12186,26," These days, my child who is like a golden child",34, family,1,1,1,2,29,1,0,1,3,1,1,2,60.0,299
12187,26," These days, my child who is like a golden child",34, family,1,1,1,2,29,1,0,1,3,1,1,2,60.0,299
12188,26," These days, my child who is like a golden child",34, family,1,1,1,2,29,1,0,1,3,1,1,2,60.0,299
12189,26," These days, my child who is like a golden child",34, family,1,1,1,2,29,1,0,1,3,1,1,2,60.0,299
12190,26," These days, my child who is like a golden child",34, family,1,1,1,2,29,1,0,1,3,1,1,2,60.0,299
12191,26," These days, my child who is like a golden child",34, family,1,1,1,2,29,1,0,1,3,1,1,2,60.0,299
12192,26, radio star,742, talk,1,1,1,2,29,1,1,1,21,2,1,1,0.0,35
12193,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,61.0,35
12194,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,61.0,35
12195,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,59.5,35
12196,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,59.5,35
12197,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,60.5,35
12198,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,60.5,35
12199,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,60.0,35
12200,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,60.0,35
12201,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,60.0,35
12202,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,60.0,35
12203,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,60.0,35
12204,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,60.0,35
12205,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,60.0,35
12206,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,60.0,35
12207,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,60.0,35
12208,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,60.0,35
12209,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,60.0,35
12210,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,60.0,35
12211,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,60.0,35
12212,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,60.0,35
12213,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,60.0,35
12214,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,60.0,35
12215,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,60.0,35
12216,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,60.0,35
12217,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,59.5,35
12218,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,59.5,35
12219,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,50.6666666666667,35
12220,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,50.6666666666667,35
12221,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,50.6666666666667,35
12222,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,12.666666666666698,35
12223,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,12.666666666666698,35
12224,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,12.666666666666698,35
12225,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,12.666666666666698,35
12226,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,45.5,35
12227,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,45.5,35
12228,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,59.5,35
12229,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,59.5,35
12230,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,60.5,35
12231,26, radio star,742, talk,1,1,1,2,29,1,0,1,21,2,1,1,60.5,35
12232,26, Infinite Challenge,218, variety,1,1,1,2,29,1,1,1,22,1,1,1,0.0,4071
12233,26, Infinite Challenge,218, variety,1,1,1,2,29,1,0,1,22,1,1,1,56.0,4071
12234,26, Infinite Challenge,218, variety,1,1,1,2,29,1,0,1,22,1,1,1,56.0,4071
12235,26, Infinite Challenge,218, variety,1,1,1,2,29,1,0,1,22,1,1,1,60.0,4071
12236,26, Infinite Challenge,218, variety,1,1,1,2,29,1,0,1,22,1,1,1,60.0,4071
12237,26, Infinite Challenge,218, variety,1,1,1,2,29,1,0,1,22,1,1,1,60.0,4071
12238,26, Infinite Challenge,218, variety,1,1,1,2,29,1,0,1,22,1,1,1,60.0,4071
12239,26, Infinite Challenge,218, variety,1,1,1,2,29,1,1,2,22,1,1,1,0.0,4071
12240,26, Infinite Challenge,218, variety,1,1,1,2,29,1,0,2,22,1,1,1,60.0,4071
12241,26, Infinite Challenge,218, variety,1,1,1,2,29,1,0,2,22,1,1,1,60.0,4071
12242,26, radio star,742, talk,5,1,1,2,29,1,1,1,18,2,1,1,0.0,36
12243,26, radio star,742, talk,5,1,1,2,29,1,0,1,18,2,1,1,32.0,36
12244,26, radio star,742, talk,5,1,1,2,29,1,0,1,18,2,1,1,60.0,36
12245,26, radio star,742, talk,5,1,1,2,29,1,0,1,18,2,1,1,60.0,36
12246,26, radio star,742, talk,5,1,1,2,29,1,0,1,18,2,1,1,60.0,36
12247,26, radio star,742, talk,5,1,1,2,29,1,0,1,18,2,1,1,60.0,36
12248,26, radio star,742, talk,5,1,1,2,29,1,0,1,18,2,1,1,57.0,36
12249,26, radio star,742, talk,5,1,1,2,29,1,0,1,18,2,1,1,60.0,36
12250,26, radio star,742, talk,5,1,1,2,29,1,0,1,18,2,1,1,60.0,36
12251,26, radio star,742, talk,5,1,1,2,29,1,0,1,18,2,1,1,60.0,36
12252,26, radio star,742, talk,5,1,1,2,29,1,0,1,18,2,1,1,60.0,36
12253,26, radio star,742, talk,5,1,1,2,29,1,0,1,18,2,1,1,58.5,36
12254,26, radio star,742, talk,5,1,1,2,29,1,0,1,18,2,1,1,58.5,36
12255,26, radio star,742, talk,5,1,1,2,29,1,0,1,18,2,1,1,60.0,36
12256,26, radio star,742, talk,5,1,1,2,29,1,0,1,18,2,1,1,60.0,36
12257,26, radio star,742, talk,5,1,1,2,29,1,0,1,18,2,1,1,60.0,36
12258,26, radio star,742, talk,5,1,1,2,29,1,0,1,18,2,1,1,60.0,36
12259,26, radio star,742, talk,5,1,1,2,29,1,0,1,18,2,1,1,60.0,36
12260,26, radio star,742, talk,5,1,1,2,29,1,0,1,19,2,1,1,60.0,36
12261,26, radio star,742, talk,5,1,1,2,29,1,0,1,19,2,1,1,60.0,36
12262,26, confession couple,1," SF, SF fantasy , Friday-Saturday Drama , romance , mini series , youth , fantasy",5,1,1,2,29,1,1,1,19,2,2,1,0.0,1504
12263,26, confession couple,1," SF, SF fantasy , Friday-Saturday Drama , romance , mini series , youth , fantasy",5,1,1,2,29,1,0,1,19,2,2,1,45.0,1504
12264,26, friends,1, reality,5,1,1,2,29,1,1,1,19,2,1,2,0.0,281
12265,26, friends,1, reality,5,1,1,2,29,1,0,1,19,2,1,2,60.0,281
12266,26, friends,1, reality,5,1,1,2,29,1,0,1,19,2,1,2,60.0,281
12267,26, friends,1, reality,5,1,1,2,29,1,0,1,19,2,1,2,63.0,281
12268,26, friends,1, reality,5,1,1,2,29,1,0,1,19,2,1,2,56.0,281
12269,26, friends,1, reality,5,1,1,2,29,1,0,1,19,2,1,2,57.0,281
12270,26, friends,1, reality,5,1,1,2,29,1,0,1,19,2,1,2,60.0,281
12271,26, friends,1, reality,5,1,1,2,29,1,0,1,19,2,1,2,60.0,281
12272,26, friends,1, reality,5,1,1,2,29,1,0,1,19,2,1,2,60.0,281
12273,26, friends,1, reality,5,1,1,2,29,1,0,1,19,2,1,2,60.0,281
12274,26, friends,1, reality,5,1,1,2,29,1,0,1,19,2,1,2,61.0,281
12275,26, friends,1, reality,5,1,1,2,29,1,0,1,19,2,1,2,77.0,281
12276,26, friends,1, reality,5,1,1,2,29,1,0,1,19,2,1,2,43.0,281
12277,26, friends,1, reality,5,1,1,2,29,1,0,1,19,2,1,2,62.0,281
12278,26, friends,1, reality,5,1,1,2,29,1,0,1,19,2,1,2,61.0,281
12279,26, friends,1, reality,5,1,1,2,29,1,0,1,19,2,1,2,60.0,281
12280,26, friends,1, reality,5,1,1,2,29,1,0,1,19,2,1,2,60.0,281
12281,26, friends,1, reality,5,1,1,2,29,1,0,1,19,2,1,2,61.0,281
12282,26, friends,1, reality,5,1,1,2,29,1,0,1,19,2,1,2,59.0,281
12283,26, friends,1, reality,5,1,1,2,29,1,0,1,19,2,1,2,60.0,281
12284,26, friends,1, reality,5,1,1,2,29,1,0,1,19,2,1,2,63.0,281
12285,26, friends,1, reality,5,1,1,2,29,1,0,1,19,2,1,2,62.0,281
12286,26, friends,1, reality,5,1,1,2,29,1,0,1,19,2,1,2,58.5,281
12287,26, friends,1, reality,5,1,1,2,29,1,0,1,19,2,1,2,58.5,281
12288,26, friends,1, reality,5,1,1,2,29,1,0,1,19,2,1,2,60.0,281
12289,26, friends,1, reality,5,1,1,2,29,1,0,1,19,2,1,2,61.0,281
12290,26, friends,1, reality,5,1,1,2,29,1,0,1,19,2,1,2,60.0,281
12291,26, friends,1, reality,5,1,1,2,29,1,0,1,19,2,1,2,55.0,281
12292,26, friends,1, reality,6,1,1,2,29,1,1,2,19,2,1,2,0.0,281
12293,26, friends,1, reality,3,1,1,2,29,1,0,2,19,2,1,2,62.0,281
12294,26, friends,1, reality,3,1,1,2,29,1,0,2,19,2,1,2,51.0,281
12295,26, friends,1, reality,3,1,1,2,29,1,0,2,19,2,1,2,69.0,281
12296,26, friends,1, reality,3,1,1,2,29,1,0,2,19,2,1,2,60.0,281
12297,26, friends,1, reality,3,1,1,2,29,1,0,2,19,2,1,2,57.0,281
12298,26, friends,1, reality,3,1,1,2,29,1,0,2,19,2,1,2,57.0,281
12299,26, friends,1, reality,3,1,1,2,29,1,0,2,19,2,1,2,61.0,281
12300,26, friends,1, reality,3,1,1,2,29,1,0,2,19,2,1,2,63.0,281
12301,26, friends,1, reality,3,1,1,2,29,1,0,2,19,2,1,2,60.0,281
12302,26, friends,1, reality,3,1,1,2,29,1,0,2,19,2,1,2,60.0,281
12303,26, friends,1, reality,3,1,1,2,29,1,0,2,19,2,1,2,60.0,281
12304,26, friends,1, reality,3,1,1,2,29,1,0,2,19,2,1,2,60.0,281
12305,26, friends,1, reality,3,1,1,2,29,1,0,2,19,2,1,2,60.0,281
12306,26, friends,1, reality,3,1,1,2,29,1,0,2,20,2,1,2,60.0,281
12307,26, friends,1, reality,3,1,1,2,29,1,0,2,20,2,1,2,53.0,281
12308,26, friends,1, reality,1,1,1,2,29,1,1,2,15,2,1,2,0.0,282
12309,26, friends,1, reality,1,1,1,2,29,1,0,2,15,2,1,2,41.0,282
12310,26, friends,1, reality,1,1,1,2,29,1,0,2,15,2,1,2,60.5,282
12311,26, friends,1, reality,1,1,1,2,29,1,0,2,15,2,1,2,60.5,282
12312,26, friends,1, reality,1,1,1,2,29,1,0,2,15,2,1,2,60.0,282
12313,26, friends,1, reality,1,1,1,2,29,1,0,2,15,2,1,2,61.0,282
12314,26, friends,1, reality,1,1,1,2,29,1,0,2,15,2,1,2,60.0,282
12315,26, friends,1, reality,1,1,1,2,29,1,0,2,15,2,1,2,60.0,282
12316,26, friends,1, reality,1,1,1,2,29,1,0,2,15,2,1,2,60.0,282
12317,26, friends,1, reality,1,1,1,2,29,1,0,2,15,2,1,2,60.0,282
12318,26, friends,1, reality,1,1,1,2,29,1,0,2,15,2,1,2,60.0,282
12319,26, friends,1, reality,1,1,1,2,29,1,0,2,16,2,1,2,60.0,282
12320,26, friends,1, reality,1,1,1,2,29,1,0,2,16,2,1,2,60.0,282
12321,26, friends,1, reality,1,1,1,2,29,1,0,2,16,2,1,2,60.0,282
12322,26, friends,1, reality,1,1,1,2,29,1,1,2,17,2,1,2,0.0,282
12323,26, friends,1, reality,1,1,1,2,29,1,0,2,17,2,1,2,50.0,282
12324,26, friends,1, reality,1,1,1,2,29,1,0,2,17,2,1,2,60.0,282
12325,26, friends,1, reality,1,1,1,2,29,1,0,2,17,2,1,2,57.0,282
12326,26, friends,1, reality,1,1,1,2,29,1,0,2,17,2,1,2,60.0,282
12327,26, friends,1, reality,1,1,1,2,29,1,0,2,17,2,1,2,60.0,282
12328,26, friends,1, reality,1,1,1,2,29,1,0,2,17,2,1,2,59.0,282
12329,26, friends,1, reality,1,1,1,2,29,1,0,2,17,2,1,2,60.0,282
12330,26, friends,1, reality,1,1,1,2,29,1,0,2,17,2,1,2,60.0,282
12331,26, friends,1, reality,1,1,1,2,29,1,1,2,17,2,1,2,0.0,282
12332,26, friends,1, reality,1,1,1,2,29,1,0,2,17,2,1,2,60.0,282
12333,26, friends,1, reality,1,1,1,2,29,1,0,2,17,2,1,2,61.0,282
12334,26, friends,1, reality,1,1,1,2,29,1,0,2,18,2,1,2,59.0,282
12335,26, friends,1, reality,1,1,1,2,29,1,0,2,18,2,1,2,62.0,282
12336,26, friends,1, reality,1,1,1,2,29,1,0,2,18,2,1,2,60.0,282
12337,26, friends,1, reality,1,1,1,2,29,1,0,2,18,2,1,2,60.0,282
12338,26, friends,1, reality,1,1,1,2,29,1,0,2,18,2,1,2,59.0,282
12339,26, friends,1, reality,1,1,1,2,29,1,0,2,18,2,1,2,60.0,282
12340,26, friends,1, reality,1,1,1,2,29,1,0,2,18,2,1,2,60.0,282
12341,26, friends,1, reality,1,1,1,2,29,1,0,2,18,2,1,2,61.0,282
12342,26, friends,1, reality,1,1,1,2,29,1,0,2,18,2,1,2,60.0,282
12343,26, friends,1, reality,1,1,1,2,29,1,0,2,18,2,1,2,59.0,282
12344,26, friends,1, reality,1,1,1,2,29,1,0,2,18,2,1,2,60.0,282
12345,26, friends,1, reality,1,1,1,2,29,1,0,2,18,2,1,2,60.0,282
12346,26, friends,1, reality,1,1,1,2,29,1,0,2,18,2,1,2,61.0,282
12347,26, friends,1, reality,1,1,1,2,29,1,0,2,18,2,1,2,60.0,282
12348,26, friends,1, reality,1,1,1,2,29,1,0,2,18,2,1,2,59.0,282
12349,26, friends,1, reality,1,1,1,2,29,1,0,2,18,2,1,2,60.0,282
12350,26, friends,1, reality,1,1,1,2,29,1,0,2,18,2,1,2,61.0,282
12351,26, friends,1, reality,1,1,1,2,29,1,0,2,18,2,1,2,60.0,282
12352,26, friends,1, reality,1,1,1,2,29,1,0,2,18,2,1,2,60.0,282
12353,26, friends,1, reality,1,1,1,2,29,1,0,2,18,2,1,2,59.0,282
12354,26, friends,1, reality,1,1,1,2,29,1,0,2,18,2,1,2,60.0,282
12355,26, friends,1, reality,1,1,1,2,29,1,0,2,18,2,1,2,61.0,282
12356,26, friends,1, reality,1,1,1,2,29,1,0,2,18,2,1,2,60.0,282
12357,26, friends,1, reality,1,1,1,2,29,1,0,2,18,2,1,2,59.0,282
12358,26, friends,1, reality,1,1,1,2,29,1,0,2,18,2,1,2,60.0,282
12359,26, friends,1, reality,1,1,1,2,29,1,0,2,18,2,1,2,61.0,282
12360,26, friends,1, reality,1,1,1,2,29,1,0,2,18,2,1,2,60.0,282
12361,26, friends,1, reality,1,1,1,2,29,1,0,2,18,2,1,2,60.0,282
12362,26, friends,2, reality,3,2,1,2,29,1,1,3,10,2,1,2,0.0,276
12363,26, friends,2, reality,3,2,1,2,29,1,0,3,10,2,1,2,11.0,276
12364,26, friends,2, reality,3,2,1,2,29,1,0,3,10,2,1,2,61.0,276
12365,26, friends,2, reality,3,2,1,2,29,1,0,3,10,2,1,2,59.0,276
12366,26, friends,2, reality,3,2,1,2,29,1,0,3,11,2,1,2,64.0,276
12367,26, friends,2, reality,3,2,1,2,29,1,0,3,11,2,1,2,60.0,276
12368,26, friends,2, reality,3,2,1,2,29,1,0,3,11,2,1,2,60.0,276
12369,26, friends,2, reality,3,2,1,2,29,1,0,3,11,2,1,2,59.0,276
12370,26, friends,2, reality,3,2,1,2,29,1,0,3,11,2,1,2,60.0,276
12371,26, friends,2, reality,3,2,1,2,29,1,0,3,11,2,1,2,61.0,276
12372,26, friends,2, reality,3,2,1,2,29,1,0,3,11,2,1,2,60.5,276
12373,26, friends,2, reality,3,2,1,2,29,1,0,3,11,2,1,2,60.5,276
12374,26, friends,2, reality,3,2,1,2,29,1,0,3,11,2,1,2,59.0,276
12375,26, friends,2, reality,3,2,1,2,29,1,0,3,11,2,1,2,60.0,276
12376,26, friends,2, reality,3,2,1,2,29,1,0,3,11,2,1,2,61.0,276
12377,26, friends,2, reality,3,2,1,2,29,1,0,3,11,2,1,2,64.5,276
12378,26, friends,2, reality,3,2,1,2,29,1,0,3,11,2,1,2,64.5,276
12379,26, friends,2, reality,3,2,1,2,29,1,0,3,11,2,1,2,50.0,276
12380,26, friends,2, reality,3,2,1,2,29,1,0,3,11,2,1,2,60.0,276
12381,26, friends,2, reality,3,2,1,2,29,1,0,3,11,2,1,2,61.0,276
12382,26, friends,2, reality,3,2,1,2,29,1,0,3,11,2,1,2,62.0,276
12383,26, radio star,745, talk,3,2,1,2,29,1,1,1,11,2,1,1,0.0,17
12384,26, radio star,738, talk,3,2,1,2,29,1,1,3,11,2,1,1,0.0,66
12385,26, radio star,738, talk,3,2,1,2,29,1,0,3,11,2,1,1,59.0,66
12386,26, radio star,738, talk,3,2,1,2,29,1,0,3,11,2,1,1,56.0,66
12387,26, radio star,738, talk,3,2,1,2,29,1,0,3,11,2,1,1,62.0,66
12388,26, radio star,738, talk,3,2,1,2,29,1,0,3,11,2,1,1,59.5,66
12389,26, radio star,738, talk,3,2,1,2,29,1,0,3,11,2,1,1,59.5,66
12390,26, radio star,738, talk,3,2,1,2,29,1,0,3,11,2,1,1,61.0,66
12391,26, radio star,738, talk,3,2,1,2,29,1,0,3,11,2,1,1,61.0,66
12392,26, radio star,738, talk,3,2,1,2,29,1,0,3,11,2,1,1,62.0,66
12393,26, radio star,738, talk,3,2,1,2,29,1,0,3,11,2,1,1,60.0,66
12394,26, radio star,738, talk,3,2,1,2,29,1,0,3,11,2,1,1,60.0,66
12395,26, radio star,738, talk,3,2,1,2,29,1,0,3,11,2,1,1,60.0,66
12396,26, radio star,738, talk,3,2,1,2,29,1,0,3,11,2,1,1,15.0,66
12397,26, radio star,738, talk,3,2,1,2,29,1,0,3,11,2,1,1,15.0,66
12398,26, radio star,738, talk,3,2,1,2,29,1,0,3,11,2,1,1,15.0,66
12399,26, radio star,738, talk,3,2,1,2,29,1,0,3,11,2,1,1,15.0,66
12400,26, radio star,738, talk,1,2,1,2,29,1,1,2,11,2,1,1,0.0,67
12401,26, radio star,738, talk,1,2,1,2,29,1,0,2,11,2,1,1,1.0,67
12402,26, friends,2, reality,3,2,1,2,29,1,1,1,20,2,1,2,0.0,277
12403,26, friends,2, reality,3,2,1,2,29,1,0,1,20,2,1,2,60.0,277
12404,26, friends,2, reality,3,2,1,2,29,1,0,1,20,2,1,2,60.0,277
12405,26, friends,2, reality,3,2,1,2,29,1,0,1,20,2,1,2,60.0,277
12406,26, friends,2, reality,3,2,1,2,29,1,0,1,20,2,1,2,60.0,277
12407,26, friends,2, reality,3,2,1,2,29,1,0,1,20,2,1,2,60.0,277
12408,26, friends,2, reality,3,2,1,2,29,1,0,1,20,2,1,2,60.0,277
12409,26, friends,2, reality,3,2,1,2,29,1,0,1,20,2,1,2,62.0,277
12410,26, friends,2, reality,3,2,1,2,29,1,0,1,20,2,1,2,58.0,277
12411,26, friends,2, reality,3,2,1,2,29,1,0,1,20,2,1,2,60.0,277
12412,26, friends,2, reality,3,2,1,2,29,1,0,1,20,2,1,2,60.0,277
12413,26, friends,2, reality,3,2,1,2,29,1,0,1,20,2,1,2,60.0,277
12414,26, friends,2, reality,3,2,1,2,29,1,0,1,20,2,1,2,60.0,277
12415,26, friends,2, reality,3,2,1,2,29,1,0,1,20,2,1,2,62.0,277
12416,26, friends,2, reality,3,2,1,2,29,1,0,1,20,2,1,2,59.0,277
12417,26, friends,2, reality,3,2,1,2,29,1,0,1,20,2,1,2,59.0,277
12418,26, friends,2, reality,3,2,1,2,29,1,0,1,20,2,1,2,60.0,277
12419,26, friends,2, reality,3,2,1,2,29,1,0,1,20,2,1,2,60.0,277
12420,26, friends,2, reality,3,2,1,2,29,1,0,1,20,2,1,2,61.0,277
12421,26, friends,2, reality,3,2,1,2,29,1,0,1,21,2,1,2,59.5,277
12422,26, friends,2, reality,3,2,1,2,29,1,0,1,21,2,1,2,59.5,277
12423,26, friends,2, reality,3,2,1,2,29,1,0,1,21,2,1,2,60.0,277
12424,26, friends,2, reality,3,2,1,2,29,1,0,1,21,2,1,2,60.0,277
12425,26, friends,2, reality,3,2,1,2,29,1,0,1,21,2,1,2,56.0,277
12426,26, friends,2, reality,3,2,1,2,29,1,0,1,21,2,1,2,68.0,277
12427,26, friends,2, reality,3,2,1,2,29,1,0,1,21,2,1,2,60.0,277
12428,26, friends,2, reality,3,2,1,2,29,1,0,1,21,2,1,2,58.5,277
12429,26, friends,2, reality,3,2,1,2,29,1,0,1,21,2,1,2,58.5,277
12430,26, friends,2, reality,3,2,1,2,29,1,0,1,21,2,1,2,60.0,277
12431,26, friends,2, reality,3,2,1,2,29,1,0,1,21,2,1,2,61.5,277
12432,26, friends,2, reality,3,2,1,2,29,1,0,1,21,2,1,2,61.5,277
12433,26, friends,2, reality,3,2,1,2,29,1,0,1,21,2,1,2,61.0,277
12434,26, friends,2, reality,4,1,1,2,29,1,1,2,7,2,1,2,0.0,278
12435,26, friends,2, reality,4,1,1,2,29,1,0,2,7,2,1,2,73.0,278
12436,26, friends,2, reality,4,1,1,2,29,1,0,2,7,2,1,2,60.0,278
12437,26, friends,2, reality,4,1,1,2,29,1,0,2,7,2,1,2,61.0,278
12438,26, friends,2, reality,4,1,1,2,29,1,0,2,7,2,1,2,60.0,278
12439,26, friends,2, reality,4,1,1,2,29,1,0,2,7,2,1,2,59.0,278
12440,26, friends,2, reality,4,1,1,2,29,1,0,2,7,2,1,2,60.0,278
12441,26, friends,2, reality,4,1,1,2,29,1,0,2,7,2,1,2,61.0,278
12442,26, friends,2, reality,2,1,1,2,29,1,0,2,7,2,1,2,60.0,278
12443,26, friends,2, reality,2,1,1,2,29,1,0,2,7,2,1,2,60.0,278
12444,26, friends,2, reality,2,1,1,2,29,1,0,2,7,2,1,2,59.0,278
12445,26, friends,2, reality,2,1,1,2,29,1,0,2,7,2,1,2,60.0,278
12446,26, friends,2, reality,2,1,1,2,29,1,0,2,7,2,1,2,61.0,278
12447,26, friends,2, reality,6,1,1,2,29,1,1,2,12,2,1,2,0.0,278
12448,26, friends,2, reality,6,1,1,2,29,1,1,2,19,2,1,2,0.0,278
12449,26, friends,2, reality,6,1,1,2,29,1,0,2,19,2,1,2,60.0,278
12450,26, friends,2, reality,6,1,1,2,29,1,0,2,19,2,1,2,60.0,278
12451,26, friends,2, reality,6,1,1,2,29,1,0,2,19,2,1,2,58.0,278
12452,26, friends,2, reality,2,1,1,2,29,1,0,2,19,2,1,2,62.0,278
12453,26, friends,2, reality,2,1,1,2,29,1,0,2,19,2,1,2,61.0,278
12454,26, friends,2, reality,2,1,1,2,29,1,0,2,19,2,1,2,57.0,278
12455,26, friends,2, reality,2,1,1,2,29,1,0,2,19,2,1,2,57.0,278
12456,26, friends,2, reality,2,1,1,2,29,1,0,2,19,2,1,2,60.0,278
12457,26, friends,2, reality,2,1,1,2,29,1,0,2,19,2,1,2,59.0,278
12458,26, friends,2, reality,2,1,1,2,29,1,0,2,19,2,1,2,60.0,278
12459,26, friends,2, reality,2,1,1,2,29,1,0,2,19,2,1,2,67.0,278
12460,26, friends,2, reality,2,1,1,2,29,1,0,2,19,2,1,2,60.0,278
12461,26, friends,2, reality,2,1,1,2,29,1,0,2,19,2,1,2,60.0,278
12462,26, friends,2, reality,2,1,1,2,29,1,0,2,19,2,1,2,58.0,278
12463,26, friends,2, reality,2,1,1,2,29,1,0,2,19,2,1,2,58.0,278
12464,26, friends,2, reality,2,1,1,2,29,1,0,2,19,2,1,2,61.0,278
12465,26, friends,2, reality,2,1,1,2,29,1,0,2,19,2,1,2,62.0,278
12466,26, friends,2, reality,2,1,1,2,29,1,0,2,19,2,1,2,62.0,278
12467,26, friends,2, reality,2,1,1,2,29,1,0,2,19,2,1,2,58.0,278
12468,26, friends,2, reality,2,1,1,2,29,1,0,2,19,2,1,2,58.0,278
12469,26, friends,3, reality,2,1,1,2,29,1,1,3,19,2,1,2,0.0,271
12470,26, friends,3, reality,2,1,1,2,29,1,0,3,19,2,1,2,54.0,271
12471,26, friends,3, reality,2,1,1,2,29,1,0,3,19,2,1,2,60.0,271
12472,26, friends,3, reality,1,1,1,2,29,1,1,2,20,2,1,2,0.0,271
12473,26, radio star,738, talk,1,1,1,2,29,1,1,1,21,2,1,1,0.0,68
12474,26, radio star,738, talk,1,1,1,2,29,1,0,1,21,2,1,1,55.0,68
12475,26, radio star,738, talk,1,1,1,2,29,1,0,1,21,2,1,1,60.0,68
12476,26, radio star,738, talk,1,1,1,2,29,1,0,1,21,2,1,1,60.0,68
12477,26, radio star,738, talk,1,1,1,2,29,1,0,1,21,2,1,1,60.0,68
12478,26, radio star,738, talk,1,1,1,2,29,1,0,1,21,2,1,1,60.0,68
12479,26, radio star,738, talk,1,1,1,2,29,1,0,1,21,2,1,1,60.0,68
12480,26, radio star,738, talk,1,1,1,2,29,1,0,1,21,2,1,1,60.0,68
12481,26, radio star,738, talk,1,1,1,2,29,1,0,1,21,2,1,1,60.0,68
12482,26, radio star,738, talk,1,1,1,2,29,1,0,1,21,2,1,1,61.0,68
12483,26, radio star,738, talk,1,1,1,2,29,1,1,2,22,2,1,1,0.0,68
12484,26, radio star,738, talk,1,1,1,2,29,1,0,2,22,2,1,1,20.0,68
12485,26, radio star,738, talk,1,1,1,2,29,1,0,2,22,2,1,1,60.0,68
12486,26, radio star,738, talk,1,1,1,2,29,1,0,2,22,2,1,1,60.0,68
12487,26, radio star,738, talk,1,1,1,2,29,1,0,2,22,2,1,1,60.0,68
12488,26, radio star,738, talk,1,1,1,2,29,1,0,2,22,2,1,1,60.0,68
12489,26, radio star,738, talk,1,1,1,2,29,1,0,2,22,2,1,1,60.0,68
12490,26, radio star,738, talk,1,1,1,2,29,1,0,2,22,2,1,1,60.0,68
12491,26, radio star,738, talk,1,1,1,2,29,1,0,2,22,2,1,1,60.0,68
12492,26, radio star,738, talk,1,1,1,2,29,1,0,2,22,2,1,1,60.0,68
12493,26, radio star,738, talk,1,1,1,2,29,1,0,2,22,2,1,1,60.0,68
12494,26, radio star,738, talk,1,1,1,2,29,1,0,2,22,2,1,1,60.0,68
12495,26, radio star,738, talk,1,1,1,2,29,1,0,2,22,2,1,1,60.0,68
